;customer_id;country;gender;age;purchase_amount;payment
32258;32259;France;Female;48;121.3;cash
32259;32260;USA;Female;32;39.5;cash
32260;32261;France;Female;30;65.26;cb
32261;32262;USA;Male;42;26.25;paypal
32262;32263;France;Female;56;115.25;cash
32263;32264;USA;Male;17;39.43;paypal
32264;32265;USA;Female;52;127.92;cb
32265;32266;USA;Female;44;78.8;paypal
32266;32267;France;Female;51;104.12;paypal
32267;32268;USA;Female;60;52.75;cb
32268;32269;USA;Female;51;56.49;cb
32269;32270;USA;Male;29;59.79;paypal
32270;32271;France;Female;38;42.76;paypal
32271;32272;USA;Male;39;143.86;paypal
32272;32273;USA;Female;52;33.44;cash
32273;32274;France;Female;26;125.31;cb
32274;32275;France;Female;59;43.03;paypal
32275;32276;USA;Male;20;36.14;cb
32276;32277;USA;Female;42;76.96;cash
32277;32278;;Male;22;138.08;paypal
32278;32279;France;Male;50;110.07;cb
32279;32280;France;Female;17;43.13;cb
32280;32281;France;Female;53;99.76;paypal
32281;32282;France;Male;27;121.66;cash
32282;32283;USA;Male;31;50.82;paypal
32283;32284;USA;Male;51;55.6;cash
32284;32285;USA;Female;24;91.45;paypal
32285;32286;France;Male;46;121.62;cb
32286;32287;France;Female;45;133.76;cash
32287;32288;USA;Female;30;87.62;paypal
32288;32289;France;Male;47;22.06;paypal
32289;32290;France;Female;57;135.87;cb
32290;32291;France;Female;55;92.55;cb
32291;32292;USA;Male;58;91.83;paypal
32292;32293;France;Female;56;50.71;paypal
32293;32294;France;Female;57;73.42;cb
32294;32295;France;Male;28;116.61;cash
32295;32296;USA;Male;43;126.91;paypal
32296;32297;France;Female;29;21.96;cb
32297;32298;USA;Female;52;149.94;cb
32298;32299;USA;Female;50;23.41;cb
32299;32300;France;Female;56;44.88;cash
32300;32301;USA;Female;45;92.95;paypal
32301;32302;USA;Male;15;123.79;cb
32302;32303;USA;Female;15;143.47;paypal
32303;32304;USA;Female;16;102.77;paypal
32304;32305;USA;Female;24;20.04;cb
32305;32306;France;Male;28;115.63;cb
32306;32307;France;Female;57;112.12;paypal
32307;32308;USA;Female;28;60.73;cash
32308;32309;USA;Female;37;30.73;paypal
32309;32310;70.0;Male;39;92.39;cash
32310;32311;USA;Male;36;60.05;paypal
32311;32312;France;Female;58;32.42;cash
32312;32313;France;Female;16;120.62;cb
32313;32314;France;Female;32;94.84;paypal
32314;32315;France;Female;25;79.38;cash
32315;32316;France;Female;21;109.73;cash
32316;32317;USA;Female;41;32.82;paypal
32317;32318;France;Female;48;134.22;paypal
32318;32319;USA;Female;38;80.17;cash
32319;32320;;Male;38;50.27;cash
32320;32321;France;Female;29;66.19;paypal
32321;32322;USA;Male;36;131.47;cb
32322;32323;France;Male;47;31.46;cash
32323;32324;USA;Male;48;116.91;paypal
32324;32325;USA;Male;33;90.94;cash
32325;32326;France;Female;35;149.9;cash
32326;32327;France;Female;20;48.46;cb
32327;32328;France;Female;16;76.59;cb
32328;32329;France;Female;58;28.29;cash
32329;32330;France;Male;31;76.08;paypal
32330;32331;France;Female;29;89.46;cash
32331;32332;France;Female;45;136.8;cash
32332;32333;France;Female;22;117.59;cb
32333;32334;USA;Female;20;38.97;cash
32334;32335;USA;Male;46;80.25;paypal
32335;32336;France;Female;20;82.39;cash
32336;32337;France;Female;44;87.34;paypal
32337;32338;France;Male;40;102.43;cb
32338;32339;USA;Male;31;37.39;cb
32339;32340;France;Female;50;104.27;cash
32340;32341;France;Male;16;44.64;cash
32341;32342;USA;Female;40;87.38;cash
32342;32343;France;Male;52;103.89;paypal
32343;32344;USA;Female;16;43.85;paypal
32344;32345;USA;Male;47;106.64;cb
32345;32346;USA;Female;16;146.09;cb
32346;32347;France;Male;32;20.73;cash
32347;32348;USA;Male;37;46.9;cb
32348;32349;France;Male;21;112.57;paypal
32349;32350;USA;Male;23;53.02;cash
32350;32351;France;Male;52;35.97;paypal
32351;32352;USA;Female;47;61.37;paypal
32352;32353;France;Male;57;44.97;cash
32353;32354;France;Female;24;34.19;cb
32354;32355;USA;Male;17;136.01;cb
32355;32356;USA;Male;32;75.08;cash
32356;32357;USA;Female;56;114.18;paypal
32357;32358;USA;Female;52;98.25;cash
32358;32359;USA;Female;60;31.15;cb
32359;32360;USA;Female;47;131.52;cash
32360;32361;USA;Female;47;48.09;paypal
32361;32362;France;Male;36;26.95;cash
32362;32363;France;Female;36;36.13;paypal
32363;32364;France;Male;49;89.73;cb
32364;32365;USA;Male;32;146.43;cash
32365;32366;USA;Female;53;25.67;paypal
32366;32367;France;Male;43;116.78;cash
32367;32368;USA;Female;35;120.8;cash
32368;32369;USA;Male;48;88.9;paypal
32369;32370;USA;Female;30;85.9;cash
32370;32371;USA;Female;27;107.5;cash
32371;32372;France;Male;33;95.34;cb
32372;32373;France;Female;60;122.49;cash
32373;32374;France;Female;38;68.6;paypal
32374;32375;France;Male;56;78.27;cash
32375;32376;USA;Female;51;29.72;
32376;32377;France;Male;17;109.02;paypal
32377;32378;France;Female;35;133.82;paypal
32378;32379;France;Male;47;48.54;paypal
32379;32380;USA;Female;22;58.63;paypal
32380;32381;USA;Female;55;89.85;paypal
32381;32382;France;Male;55;36.19;paypal
32382;32383;USA;Male;41;107.82;cb
32383;32384;USA;Male;45;35.64;cash
32384;32385;USA;Female;40;148.16;cb
32385;32386;USA;Female;36;123.44;paypal
32386;32387;USA;Male;44;129.82;paypal
32387;32388;USA;Female;50;106.59;paypal
32388;32389;USA;Female;37;124.03;paypal
32389;32390;USA;Female;49;93.1;cash
32390;32391;France;Male;25;121.97;cb
32391;32392;USA;Male;47;129.65;paypal
32392;32393;USA;Male;31;98.52;cb
32393;32394;USA;Female;48;142.44;cash
32394;32395;France;Male;53;101.9;cash
32395;32396;USA;Female;55;149.79;cash
32396;32397;USA;Male;55;60.84;cb
32397;32398;USA;Male;44;95.64;paypal
32398;32399;France;Female;51;45.06;cash
32399;32400;USA;Male;31;30.0;cb
32400;32401;France;Female;27;90.71;cb
32401;32402;USA;Male;21;33.32;cash
32402;32403;France;Male;26;33.85;cb
32403;32404;USA;Male;30;114.93;cb
32404;32405;France;Female;50;22.94;cb
32405;32406;France;Male;52;85.03;paypal
32406;32407;USA;Female;16;142.71;cash
32407;32408;USA;Female;30;95.29;cash
32408;32409;USA;Male;28;53.29;cb
32409;32410;USA;Male;31;129.97;cb
32410;32411;USA;Female;46;90.83;cash
32411;32412;France;Male;23;59.38;paypal
32412;32413;France;Male;58;148.0;paypal
32413;32414;USA;Male;59;130.12;cb
32414;32415;France;Male;46;39.28;cb
32415;32416;USA;Female;57;123.79;cb
32416;32417;France;Male;58;132.57;cash
32417;32418;USA;Male;49;92.29;paypal
32418;32419;USA;Female;30;128.11;paypal
32419;32420;France;Male;20;87.88;cash
32420;32421;France;Male;27;94.47;cash
32421;32422;USA;Female;31;124.7;cash
32422;32423;USA;Female;21;58.1;cash
32423;32424;USA;Male;27;72.73;cb
32424;32425;France;Male;52;44.9;paypal
32425;32426;USA;Female;38;100.88;paypal
32426;32427;USA;Female;43;75.11;paypal
32427;32428;France;Male;40;93.26;cb
32428;32429;France;Female;54;64.46;paypal
32429;32430;USA;Female;49;144.73;cash
32430;32431;USA;Male;54;70.46;cb
32431;32432;France;Male;45;96.13;cash
32432;32433;France;Female;27;27.13;cb
32433;32434;USA;Female;40;104.92;paypal
32434;32435;USA;Female;45;120.46;99.0
32435;32436;USA;Male;45;96.39;cash
32436;32437;USA;Male;20;63.94;cash
32437;32438;France;Male;26;76.14;cb
32438;32439;USA;Male;35;25.7;cb
32439;32440;France;Female;23;32.26;paypal
32440;32441;France;Female;15;139.28;cb
32441;32442;France;Female;56;39.22;paypal
32442;32443;France;Female;47;121.54;paypal
32443;32444;France;Female;57;49.46;paypal
32444;32445;USA;Female;50;21.24;paypal
32445;32446;France;Male;55;25.39;cash
32446;32447;USA;Male;27;47.61;cb
32447;32448;France;Male;26;21.79;paypal
32448;32449;USA;Male;43;59.8;paypal
32449;32450;France;Female;17;72.12;paypal
32450;;France;Male;45;62.05;cash
32451;32452;France;Female;23;43.76;cb
32452;32453;USA;Male;46;54.64;cb
32453;32454;USA;Male;24;118.34;paypal
32454;32455;USA;Female;48;115.41;cash
32455;32456;ecnarF;Male;60;77.49;cb
32456;32457;USA;Male;46;92.34;cash
32457;32458;USA;Male;19;20.7;cash
32458;32459;USA;Female;30;107.79;paypal
32459;32460;France;Male;17;104.74;paypal
32460;32461;France;Female;40;93.87;cash
32461;32462;USA;Female;27;90.56;paypal
32462;32463;USA;Female;53;59.74;paypal
32463;32464;France;Female;28;131.24;paypal
32464;32465;France;Male;41;131.24;cash
32465;32466;USA;Male;35;83.08;paypal
32466;32467;USA;Male;49;108.57;cash
32467;32468;France;Female;21;78.11;cash
32468;32469;France;Female;58;60.51;cash
32469;32470;France;Female;49;120.91;cb
32470;32471;France;Male;27;108.61;cb
32471;32472;France;Female;43;47.25;cash
32472;32473;France;Male;26;59.27;cb
32473;32474;USA;Male;44;141.05;paypal
32474;32475;USA;Female;39;39.45;cb
32475;32476;USA;Male;40;20.69;cb
32476;32477;USA;Male;39;149.47;paypal
32477;32478;USA;Female;37;41.77;cb
32478;32479;France;Female;41;29.25;paypal
32479;32480;France;Female;40;121.12;cash
32480;32481;France;Male;26;149.26;cb
32481;32482;USA;Female;46;52.95;cb
32482;32483;USA;Male;50;85.36;paypal
32483;32484;France;Male;16;131.38;cash
32484;32485;France;Female;21;130.57;cb
32485;32486;USA;Male;46;130.88;cb
32486;32487;USA;Female;16;118.35;cb
32487;32488;USA;Male;59;26.53;cb
32488;32489;USA;Female;55;138.52;paypal
32489;32490;France;Male;26;109.57;cash
32490;32491;France;Female;40;36.42;cash
32491;32492;France;Male;43;110.33;cash
32492;32493;France;Male;22;75.34;paypal
32493;32494;France;Female;41;23.4;cash
32494;32495;France;Male;37;74.12;paypal
32495;32496;France;Male;57;26.46;cash
32496;32497;USA;Female;59;76.95;cb
32497;32498;USA;Female;51;28.47;cb
32498;32499;USA;Male;28;43.42;cash
32499;32500;France;Male;57;78.08;cash
32500;32501;USA;Female;55;132.04;cb
32501;32502;France;Male;43;84.03;cb
32502;32503;France;Male;19;144.17;cash
32503;32504;France;Female;17;88.38;cash
32504;32505;USA;Female;49;109.58;cb
32505;32506;USA;Male;54;78.98;cash
32506;32507;France;Male;60;134.3;cb
32507;32508;France;Male;55;144.93;cash
32508;32509;France;Male;43;131.93;cb
32509;32510;USA;Male;16;49.17;paypal
32510;32511;France;Male;56;21.69;paypal
32511;32512;USA;Female;37;36.12;cb
32512;32513;France;Male;44;137.52;cb
32513;32514;USA;Female;60;64.58;cash
32514;32515;USA;Female;34;29.89;cb
32515;32516;USA;Female;35;80.39;cb
32516;32517;France;Male;45;136.89;cash
32517;32518;France;Female;26;116.53;cb
32518;32519;USA;Female;32;90.38;paypal
32519;32520;France;Male;40;141.01;cb
32520;32521;USA;Female;59;105.66;cash
32521;32522;France;Female;44;114.39;cash
32522;32523;France;Male;53;49.33;cash
32523;32524;France;Female;53;24.12;cash
32524;32525;France;Male;43;35.34;cash
32525;32526;France;Male;37;89.56;cash
32526;32527;USA;Female;18;127.01;cash
32527;32528;France;Female;56;68.95;cb
32528;32529;France;Male;45;43.97;cb
32529;32530;France;Female;15;146.72;cash
32530;32531;France;Female;47;124.04;cb
32531;32532;USA;Male;25;130.61;cash
32532;32533;USA;Female;35;58.39;cb
32533;32534;USA;Female;44;118.84;paypal
32534;32535;USA;Female;41;139.38;cb
32535;32536;USA;Male;35;49.95;cb
32536;32537;USA;Female;29;101.54;paypal
32537;32538;USA;Male;60;86.21;paypal
32538;32539;USA;Female;48;32.41;paypal
32539;32540;France;Male;58;20.23;cash
32540;32541;France;Male;54;74.33;cb
32541;32542;France;Male;18;34.97;cb
32542;32543;France;Female;50;113.02;cash
32543;32544;France;Female;38;99.1;cb
32544;32545;USA;Female;48;77.05;paypal
32545;32546;USA;Female;32;145.8;cb
32546;32547;USA;Male;44;107.3;paypal
32547;32548;France;Male;32;60.49;paypal
32548;32549;USA;Female;31;79.51;cash
32549;32550;France;Female;23;113.12;cb
32550;32551;France;Female;50;138.42;cash
32551;32552;USA;Female;35;62.42;paypal
32552;32553;France;Female;40;91.57;paypal
32553;32554;France;Female;40;46.03;paypal
32554;32555;France;Male;60;88.26;paypal
32555;32556;USA;Male;58;132.46;cb
32556;32557;France;Male;20;33.18;cash
32557;32558;USA;Male;46;22.33;paypal
32558;32559;USA;Male;21;97.95;cash
32559;32560;USA;Female;35;36.04;paypal
32560;32561;France;Female;15;36.43;paypal
32561;32562;France;Male;37;124.29;cash
32562;32563;France;Female;27;35.39;cb
32563;32564;France;Male;25;148.39;paypal
32564;32565;USA;Male;18;124.17;cash
32565;32566;France;Female;24;93.3;paypal
32566;32567;USA;Male;18;137.55;cash
32567;32568;France;Female;57;81.91;paypal
32568;32569;France;Male;41;38.93;paypal
32569;32570;France;Female;24;82.45;cash
32570;32571;USA;Male;50;31.87;cb
32571;32572;France;Female;44;35.15;paypal
32572;32573;USA;Female;24;81.02;cash
32573;32574;USA;Female;57;98.54;cash
32574;32575;USA;Female;50;145.69;cash
32575;32576;USA;Male;57;86.89;paypal
32576;32577;USA;Male;19;24.5;paypal
32577;32578;France;Male;18;121.18;cb
32578;32579;USA;Female;54;124.44;cb
32579;32580;USA;Male;43;78.65;cash
32580;32581;France;Male;26;120.89;cb
32581;32582;USA;Male;35;47.05;paypal
32582;32583;France;Female;40;56.61;cb
32583;32584;France;Male;29;128.19;cb
32584;32585;France;Female;28;28.67;cb
32585;32586;USA;Female;39;145.03;cash
32586;32587;France;Male;26;139.47;cash
32587;32588;France;Male;27;82.9;cash
32588;32589;USA;Female;37;95.58;paypal
32589;32590;USA;Male;25;134.74;cash
32590;32591;USA;Male;52;26.81;paypal
32591;32592;France;Female;19;35.47;cb
32592;32593;USA;Female;17;101.27;paypal
32593;32594;France;Male;43;137.02;cb
32594;32595;USA;Male;50;107.08;paypal
32595;32596;France;Male;38;61.33;cash
32596;32597;USA;Male;58;124.56;paypal
32597;32598;USA;Female;57;140.96;cash
32598;32599;USA;Male;16;42.94;cb
32599;32600;USA;Female;55;144.65;cb
32600;32601;USA;Male;53;53.19;paypal
32601;32602;USA;Female;31;28.88;cb
32602;32603;USA;Male;19;130.88;cash
32603;32604;France;Male;58;146.05;cb
32604;32605;USA;Female;53;77.86;paypal
32605;32606;France;Male;23;88.88;cb
32606;32607;France;Female;39;40.84;cb
32607;32608;France;Male;23;42.28;cb
32608;32609;USA;Female;27;79.52;cb
32609;32610;USA;Male;15;21.64;paypal
32610;32611;France;Female;55;39.44;paypal
32611;32612;USA;Male;26;136.13;paypal
32612;32613;USA;Female;38;69.14;paypal
32613;32614;USA;Male;32;97.17;cb
32614;32615;France;Male;41;68.65;paypal
32615;32616;USA;Female;49;35.6;cash
32616;32617;USA;Female;29;132.79;paypal
32617;32618;USA;Female;23;51.2;cb
32618;32619;USA;Male;31;36.07;cash
32619;32620;France;Female;49;49.85;paypal
32620;32621;USA;Female;30;131.69;paypal
32621;32622;France;Female;23;28.0;cb
32622;32623;France;Female;29;27.13;cb
32623;32624;France;Male;58;69.32;paypal
32624;32625;USA;Female;58;147.08;cash
32625;32626;France;Female;42;112.28;cb
32626;32627;France;Male;51;87.16;cash
32627;32628;France;Male;54;31.17;cash
32628;32629;USA;Female;26;121.53;paypal
32629;32630;France;Female;58;49.37;cash
32630;32631;USA;Female;23;90.87;cb
32631;32632;France;Female;42;51.13;paypal
32632;32633;France;Female;35;92.88;paypal
32633;32634;France;Male;48;54.28;cb
32634;32635;France;Male;34;84.78;cb
32635;32636;USA;Male;47;143.03;paypal
32636;32637;France;Male;15;89.4;cash
32637;32638;France;Male;42;127.99;paypal
32638;32639;USA;Male;26;77.37;cash
32639;32640;France;Male;44;128.22;cb
32640;32641;USA;Male;17;25.69;cash
32641;32642;USA;Male;48;95.27;cb
32642;32643;USA;Male;27;58.58;cb
32643;32644;France;Female;47;53.11;cash
32644;32645;USA;Female;60;49.51;cash
32645;32646;USA;Female;19;141.06;paypal
32646;32647;France;Male;51;105.35;cb
32647;32648;USA;Male;48;64.3;cash
32648;32649;USA;Female;39;50.5;paypal
32649;32650;USA;Female;22;144.34;cb
32650;32651;USA;Female;51;127.86;cb
32651;32652;USA;Female;26;33.07;cb
32652;32653;France;Female;20;79.42;cash
32653;32654;France;Male;46;85.29;cb
32654;32655;USA;Male;49;117.94;paypal
32655;32656;USA;Female;45;63.74;paypal
32656;32657;France;Female;53;140.41;cb
32657;32658;France;Female;25;106.33;cb
32658;32659;USA;Male;;74.04;cb
32659;32660;USA;Female;31;21.3;paypal
32660;32661;France;Male;40;24.33;cash
32661;32662;USA;Male;31;33.89;cash
32662;32663;France;Male;24;82.24;cb
32663;32664;USA;Male;31;87.28;cash
32664;32665;USA;Male;38;20.69;paypal
32665;32666;USA;Male;46;95.6;paypal
32666;32667;USA;Female;40;83.83;paypal
32667;32668;ecnarF;Male;17;53.44;paypal
32668;32669;USA;Male;43;40.24;cb
32669;32670;France;Female;59;48.64;cb
32670;32671;USA;Female;51;30.05;cb
32671;32672;France;Male;51;109.84;cash
32672;32673;France;Male;21;62.66;paypal
32673;32674;France;Male;43;25.53;cash
32674;32675;France;Female;50;143.02;cash
32675;32676;France;Male;59;131.58;cash
32676;32677;France;Male;51;33.36;cb
32677;32678;France;Female;24;139.43;paypal
32678;32679;France;Male;51;102.52;cb
32679;32680;USA;Female;26;131.44;paypal
32680;32681;USA;Female;26;131.25;cb
32681;32682;USA;Female;34;81.86;paypal
32682;32683;USA;Female;15;123.38;cash
32683;32684;France;Female;17;72.54;cb
32684;32685;USA;Female;43;71.89;cash
32685;32686;USA;Male;57;92.68;paypal
32686;32687;France;Male;38;133.68;cb
32687;32688;France;Female;39;74.42;cb
32688;32689;France;Male;16;97.07;paypal
32689;32690;France;Female;38;80.67;cb
32690;32691;USA;Male;58;132.46;cb
32691;32692;France;Female;28;75.84;cb
32692;32693;USA;Male;21;137.68;cash
32693;32694;USA;Female;35;134.66;paypal
32694;32695;France;Female;26;131.14;cash
32695;32696;France;Male;19;42.35;cash
32696;32697;USA;Male;31;61.24;cb
32697;32698;USA;Male;18;57.97;cash
32698;32699;France;Female;19;62.11;cash
32699;32700;USA;Male;15;32.25;cash
32700;32701;France;Male;32;146.61;cb
32701;32702;USA;Male;48;23.46;paypal
32702;32703;USA;Male;36;64.98;cash
32703;32704;USA;Male;23;45.52;cb
32704;32705;USA;Female;46;70.19;paypal
32705;32706;USA;Male;45;32.5;cash
32706;32707;USA;Male;33;43.53;cb
32707;32708;USA;Male;55;136.68;cash
32708;32709;USA;Female;25;81.36;paypal
32709;32710;USA;Female;16;25.94;paypal
32710;32711;France;Male;52;56.69;cash
32711;32712;USA;Male;32;133.86;cb
32712;32713;France;Male;27;95.4;paypal
32713;32714;USA;Male;51;57.36;cb
32714;32715;France;Male;18;124.87;cash
32715;32716;France;Male;22;134.25;paypal
32716;32717;USA;Female;32;88.98;cb
32717;32718;France;Male;59;66.02;cb
32718;32719;USA;Male;53;133.97;cash
32719;32720;France;Male;31;50.08;paypal
32720;32721;France;Male;53;80.89;paypal
32721;32722;France;Male;19;116.51;paypal
32722;32723;France;Male;32;100.53;paypal
32723;32724;USA;Male;24;52.03;cash
32724;32725;France;Male;52;126.82;paypal
32725;32726;France;Female;47;109.79;cash
32726;32727;USA;Male;58;139.25;cash
32727;32728;USA;Male;27;95.71;cb
32728;32729;USA;Male;60;115.34;paypal
32729;32730;USA;Male;18;93.04;cash
32730;32731;France;Male;40;33.61;cash
32731;32732;France;Female;15;103.49;cb
32732;32733;France;Female;46;136.96;cb
32733;32734;France;Female;49;116.69;paypal
32734;32735;USA;Female;44;130.82;paypal
32735;32736;France;Male;43;129.6;cash
32736;32737;France;Male;30;26.85;cash
32737;32738;USA;Female;34;41.89;cb
32738;32739;USA;Female;48;93.54;hsac
32739;32740;France;Male;44;87.98;cb
32740;32741;USA;Male;31;88.84;cash
32741;32742;USA;Female;37;146.07;cash
32742;32743;USA;Male;41;105.06;cash
32743;32744;France;Male;35;45.89;paypal
32744;32745;USA;Male;53;129.84;cash
32745;32746;France;Female;41;145.32;cb
32746;32747;USA;Male;34;137.2;cash
32747;32748;France;Male;54;138.65;paypal
32748;32749;France;Female;53;81.68;paypal
32749;32750;USA;Male;30;52.38;cb
32750;32751;USA;Female;35;54.65;cash
32751;32752;USA;Male;51;93.43;cb
32752;32753;USA;Female;37;137.97;cash
32753;32754;France;Female;52;90.87;cash
32754;32755;France;Male;27;146.97;cb
32755;32756;USA;Female;59;140.7;paypal
32756;32757;USA;Male;24;105.93;cb
32757;32758;USA;Male;37;36.97;cb
32758;32759;France;Male;33;21.51;cash
32759;32760;France;Female;56;108.01;cb
32760;32761;USA;Male;60;67.0;cb
32761;32762;France;Male;54;56.34;cb
32762;32763;USA;Male;33;130.68;paypal
32763;32764;France;Female;43;112.61;paypal
32764;32765;USA;Female;26;32.04;cb
32765;32766;USA;Male;48;129.2;cb
32766;32767;USA;Male;21000;84.79;paypal
32767;32768;USA;Male;16;78.64;paypal
32768;32769;USA;Male;59;100.49;cash
32769;32770;USA;Female;26;55.52;cb
32770;32771;USA;Male;43;49.08;cash
32771;32772;France;Female;32;117.95;cb
32772;32773;France;Male;52;103.31;cb
32773;32774;USA;Male;27;113.09;cb
32774;32775;USA;Female;46;80.58;cb
32775;32776;France;Male;27;58.28;cb
32776;32777;USA;Male;17;139.78;cb
32777;32778;USA;Male;27;132.16;cash
32778;32779;France;Female;32;137.06;cb
32779;32780;France;Male;58;131.83;cb
32780;32781;France;Male;31;64.81;cash
32781;32782;USA;Female;35;71.53;cb
32782;32783;USA;Female;57;64.73;paypal
32783;32784;France;Female;28;98.4;cb
32784;32785;USA;Male;43;35.75;cash
32785;32786;USA;Female;18;86.87;paypal
32786;32787;France;Male;31;70.8;cash
32787;32788;France;Male;51;142.66;cb
32788;32789;France;Male;46;75.54;paypal
32789;32790;France;Female;19;34.07;cash
32790;32791;France;Female;19;31.6;paypal
32791;32792;USA;Female;48;42.23;cb
32792;32793;USA;Male;20;31.78;paypal
32793;32794;France;Male;45;28.56;cb
32794;32795;France;Male;56;68.69;cb
32795;32796;USA;Female;26;46.46;cb
32796;32797;USA;Female;58;40.44;cash
32797;32798;France;Male;53;32.58;paypal
32798;32799;France;Female;18;86.81;cash
32799;32800;France;Female;21;89.1;cash
32800;32801;France;Female;49;77.35;paypal
32801;32802;France;Female;30;53.31;paypal
32802;32803;USA;Male;18;90.77;cb
32803;32804;France;Female;58;66.45;paypal
32804;32805;USA;Male;15;42.07;paypal
32805;32806;France;Male;55;105.52;cb
32806;32807;USA;Male;26;54.5;paypal
32807;32808;USA;Female;26;44.34;cash
32808;32809;USA;Female;15;88.36;paypal
32809;32810;France;Female;34;39.0;paypal
32810;32811;USA;Male;39;48.27;paypal
32811;32812;France;Female;17;48.73;paypal
32812;32813;France;Female;18;75.26;cb
32813;32814;France;Female;50;134.64;cash
32814;32815;USA;Male;42;94.66;paypal
32815;32816;France;Male;59;66.21;paypal
32816;32817;France;Female;37;85.36;cash
32817;32818;USA;Female;24;99.77;cash
32818;32819;France;Male;36;39.96;cb
32819;32820;USA;Male;19;56.65;paypal
32820;32821;USA;Female;27;40.37;paypal
32821;32822;France;Female;54;116.13;paypal
32822;32823;France;Female;16;58.89;cb
32823;32824;France;Female;47;105.17;cb
32824;32825;France;Male;33;57.11;paypal
32825;32826;France;Male;19;116.98;cash
32826;32827;France;Female;43;139.6;cash
32827;32828;USA;Male;58;32.65;cb
32828;32829;France;Male;54;124.43;cash
32829;32830;France;Male;22;57.87;cb
32830;32831;USA;Female;47;121.8;cash
32831;32832;France;Male;54;121.54;cb
32832;32833;France;Male;43;86.3;cb
32833;32834;USA;Female;51;138.5;cb
32834;32835;USA;Male;54;113.87;paypal
32835;32836;France;Female;38;129.96;cb
32836;32837;USA;Male;33;91.04;paypal
32837;32838;USA;Male;23;76.43;paypal
32838;32839;France;Female;39;113.14;paypal
32839;32840;70.0;Male;40;20.25;cash
32840;32841;France;Female;39;105.09;paypal
32841;32842;USA;Female;49;77.09;cb
32842;32843;USA;Male;60;139.49;paypal
32843;32844;USA;Male;22;78.13;cash
32844;32845;USA;Male;43;99.26;paypal
32845;32846;USA;Male;58;61.58;cb
32846;32847;USA;Male;49;116.14;cb
32847;32848;France;Female;37;87.38;paypal
32848;32849;USA;Male;50;110.16;paypal
32849;32850;France;Male;43;43.27;cb
32850;32851;France;Male;15;135.38;cash
32851;32852;France;Female;22;140.05;paypal
32852;32853;USA;Male;32;124.08;paypal
32853;32854;USA;Female;24;132.55;cb
32854;32855;France;Female;35;144.6;cb
32855;32856;USA;Female;27;143.82;cash
32856;32857;France;Female;52;68.58;cash
32857;32858;France;Male;38;83.06;cash
32858;32859;France;Male;45;20.72;cb
32859;32860;USA;Male;37;112.23;cash
32860;32861;France;Male;16;122.38;cb
32861;32862;USA;Male;48;90.1;cb
32862;32863;USA;Female;26;139.16;cash
32863;32864;USA;Female;50;96.2;cash
32864;32865;USA;Female;17;100.95;cb
32865;32866;USA;Female;42;34.32;paypal
32866;32867;USA;Male;34;133.21;cash
32867;32868;France;Male;41;123.48;cash
32868;32869;France;Male;27;125.06;cb
32869;32870;USA;Female;17;130.01;cb
32870;32871;France;Female;32;59.4;paypal
32871;32872;France;Male;24;55.82;cb
32872;32873;France;Male;16;144.75;paypal
32873;32874;France;Male;41;32.14;cb
32874;32875;USA;Male;53;102.31;cash
32875;32876;USA;Female;43;99.62;paypal
32876;32877;France;Female;46;92.87;cash
32877;32878;France;Female;40;92.4;cb
32878;32879;USA;Female;53;101.83;cash
32879;32880;France;Male;59;25.89;cb
32880;32881;USA;Female;53;47.84;cash
32881;32882;France;Male;59;47.27;cb
32882;32883;USA;Male;31;77.94;paypal
32883;32884;USA;Male;42;68.41;cb
32884;32885;France;Female;49;145.17;paypal
32885;32886;USA;Male;30;122.18;paypal
32886;32887;France;Male;38;139.64;cash
32887;32888;USA;Male;57;40.18;cash
32888;32889;USA;Male;27;21.58;paypal
32889;32890;France;Female;46;94.06;cb
32890;32891;France;Female;50;93.62;cb
32891;32892;USA;Male;42;118.32;cb
32892;32893;USA;Female;44;121.25;paypal
32893;32894;France;Female;37;82.36;cash
32894;32895;France;Female;44;105.37;cb
32895;32896;USA;Female;19;98.22;paypal
32896;32897;USA;Female;38;41.92;lapyap
32897;32898;France;Female;24;72.05;cb
32898;32899;France;Female;17;70.49;cb
32899;32900;France;Female;15;45.24;cb
32900;32901;France;Female;49;57.12;cb
32901;32902;USA;Male;20;45.97;cash
32902;32903;France;Male;23;36.06;paypal
32903;32904;USA;Male;22;27.77;cash
32904;32905;USA;Male;29;39.37;paypal
32905;32906;France;Male;60;83.67;cash
32906;32907;France;Male;59;34.72;cash
32907;32908;USA;Male;26;48.4;cash
32908;32909;France;Female;33;129.19;cash
32909;32910;USA;Female;23;71.84;paypal
32910;32911;France;Female;30;68.39;paypal
32911;32912;France;Male;45;78.09;cash
32912;32913;USA;Male;53;123.02;cb
32913;32914;France;Male;20;24.16;cash
32914;32915;USA;Female;19;36.3;paypal
32915;32916;France;Male;31;125.81;cb
32916;32917;France;Male;30;138.04;paypal
32917;32918;USA;Female;46;72.82;cash
32918;32919;France;Male;49;136.35;paypal
32919;32920;USA;Male;21;144.21;paypal
32920;32921;France;Female;15;111.85;paypal
32921;32922;USA;Male;35;55.13;cash
32922;32923;France;Male;23;133.21;paypal
32923;32924;USA;Female;50;97.91;cash
32924;32925;USA;Female;20;112.4;paypal
32925;32926;France;Female;35;77.1;paypal
32926;32927;USA;Male;57;149.38;paypal
32927;32928;USA;Male;47;47.75;paypal
